business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name
"cafe-izmir-dallas","""12/12/2021""",5,"Really enjoyed my experience here. The staff was extremely attentive and professional. The food service was exceptional.

They have la crema pinot noir and that was half my reason for coming here. Don't usually see it on the menu.

The food was really good. My absolute favorites were the lamb chops and the saffron chicken thighs. Skip the chicken kabobs (breast meat). I thought the thighs were far far superior.

Also as someone who knows what pirozki is, it's not what I expected. I expected a empanada style but rounder pirozok with the filling. What came out was a huge egg roll/lumpia looking monstrosity that was unimpressed with. I'd really skip it, especially if you know what pirozki are.

Overall a solid solid 5 stars.","{""Friends"":329,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/rxjhNuDHXcLGnfexrZsQfA/60s.jpg"",""Location"":""Rogers Park, Chicago, IL"",""Photos"":417,""Reviews_made"":226,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=t4LdzYf-bhJrXdfaxcpwNg"",""Username"":""Alex S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/jAhcvJduoUz_d4FKk3RH0w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/FozVHkvZHTL0jPS_tnuv5w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/cfuIgAYxjdiN06G2YWrxaQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/zHUDrTIf6bdSnpqQH4kbtw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/0iZXp2ta5aCNHNB7bB_6jw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/0jblkpiJIr5P61s7sd3fNw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/rey2S_Ej-H3HoX87C_CXBg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/tlt7qbEpx3PDgeL5AcCX_Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/3y4NRddGsJyp8MfhRo5SPg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Y6gMz0gX9vX-NoOFD4mOTA/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",19,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""11/08/2022""",5,"I've been dining here since 2016 and still consider it a hidden Dallas gem. The other reviews are pretty consistent with my experience. The regular hummus is a garlic dream. I get the same things when I go. hummus, marinated mushrooms, saffron rice, pomegranate shrimp, beef tenderloin, and sangria. Yummy in my tummy !!   A must try !","{""Friends"":976,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/rxbU9hgFAWNyE9zUQ7Svvw/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":301,""Reviews_made"":106,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=5hAiqDfJ6YYG7HwB4UURGA"",""Username"":""Lauren R.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",47,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""01/10/2020""",5,"Amazing Mediterranean takeout food! We got the dinner for 2 with ziziki, hummus and pita bread to start, chicken and beef kabobs with saffron rice, and grilled vegetables. We also got baklava for dessert. 

ALL of the food was delicious!!! We ate most of it - we just had some veggies, rice, and pita bread left at the end of our meal. We had our own red wine, but the dinner did come with their house wine, which seemed to be from Turkey. 

The dinner for 2 is priced at $35 with wine ($25 without), which is quite a good deal! I highly recommend getting their takeout for a date night in!","{""Friends"":1153,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/SZGHn03yRNYK0DZ34nqODQ/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":4398,""Reviews_made"":740,""URL"":""https://www.yelp.com/user_details?userid=oyOpzDDvg1BcVVYM3NiduA"",""Username"":""Yuki I.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/3fhfT8RfIEIl3mhltMVx6Q/348s.jpg""]","[{""Number"":3,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":2,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",59,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""09/11/2021""",5,"Absolutely love this place and have for years! The food is so good and savory! They have this awesome menu item 2 people for $65 and it is a lot of food to enjoy we always do the up charge for the lamb lollipops and the coconut shrimp they're so tender and flavorful. I highly recommend for delicious Mediterranean food in Dallas.","{""Friends"":951,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/vt5vzX89gJFLx-KSi8TpTg/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":13,""Reviews_made"":22,""URL"":""https://www.yelp.com/user_details?userid=TUbNosH9BlrxRYqGDWbqNA"",""Username"":""Amber S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/lj6RWK-SK_y5m19MBCdSKw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",62,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""15/06/2019""",5,"Cozy, beautiful restaurant with fun staff and a cheery atmosphere!

Cafe Izmir is an amazing restaurant experience at a reasonable price.  The first things I noticed were the beautiful lighting and great decor.  There was also a very talented live musician who sang a wide variety of songs in English and Spanish with his own unique spin to the tunes.

Cafe Izmir is famous for its award-winning hummus, and it certainly lived up to my expectations.  It was tasty and one-of-a-kind!  We got the falafel and chicken kabob platters: both tasty and well-worth the price!  

Our waiter was boisterous and cheery, smiling and cracking jokes--when the musician played one of his favorite songs, he started dancing and singing along with a passion that was fun to see.

One of the highlights of our experience was talking with our busboy, Jose--he was confident and energetic and we had a great talk with him.  That guy is definitely going places!

Anyway, we had a great dinner and a fun time!  Can't wait to come back here again!","{""Friends"":294,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/UGUipXE0OlgqNvq3cQS4oQ/60s.jpg"",""Location"":""Chicago Loop, Chicago, IL"",""Photos"":15,""Reviews_made"":9,""URL"":""https://www.yelp.com/user_details?userid=xTwY5_QrUnV0oqWRa5mWEw"",""Username"":""Danial S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/aozmD0nvlSLeXVj1AWKffA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/paEP7ISOsa6wEb2U0c-7Cg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",86,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""07/04/2018""",4,"Great food, casual and nice ambience. Hummus was authentic and pita was served warm. Their saffron chicken kabab is amazing. The only reason I knocked off 1 star is that they do not have any free parking spots and valet is not complementary even for restaurant guests. I'm definitely going back for the amazing food!","{""Friends"":104,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/uAhk6Hcgbw8cr5NecZLL-w/60s.jpg"",""Location"":""Indianapolis, IN"",""Photos"":434,""Reviews_made"":129,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=W3_blNjAje8GIX7wRdCgwQ"",""Username"":""Maks L.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",88,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""12/09/2017""",4,"This place is a nice fancy spot that is awesome for a date 
The service was great and the inside was very good looking and had a great ambience
I recommend ordering one of the kabob plates
I recommend the beef/kafta kabob","{""Friends"":577,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/I7TaSUOvHqn7pFJSKITGtQ/60s.jpg"",""Location"":""Coconut Creek, FL"",""Photos"":559,""Reviews_made"":1371,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=jDVTMvaSWWhkaxbL-KslgQ"",""Username"":""Jonathan M.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",103,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""24/12/2018""",5,"Great pre show dinner place. Such friendly staff and the food is amazing. I'm a hummus addict and I'd say this hummus is the best I've had. Also amazing sangria. I want to go back again but will make sure to get a reservation otherwise we'll have to sit by the handsome singer guitarist in the bar.","{""Friends"":126,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/ZuPTUk-fgJ0l3lgoDlVJFA/60s.jpg"",""Location"":""Southlake, TX"",""Photos"":58,""Reviews_made"":253,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=ZFk7gWowvL5XFcGZRvZUDw"",""Username"":""Teresa K.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",117,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""29/11/2017""",5,"It was my first visit to Cafe Izmir, I went on a Tuesday night around 6:30; nice easy going pace. Not too crowded. There is live music at this location on Saturdays. 
The food was great, surpassed my expectations. 
The beef tenderloin was cooked medium rare, the chicken was fantastic. I enjoyed everything that I ate from the beginning to the end. The grilled vegetables have pineapple pieces hidden on the bottom of the pile, a surprising twist. 
I requested that the eegra be served warm, combining it with the tabouli on the pita bread which is complimentary by the way was a good choice.

Cafe Izmir has a right to claim to have the ""best hummus in the universe"". The texture was exceptionally smooth and full of flavor. A new favorite spot for me visit. 
The staff was the best, Javier was a great waiter. The bartender makes a great Sangria. 
I had a very pleasant experience.","{""Friends"":3,""Location"":""Dallas, TX"",""Photos"":8,""Reviews_made"":5,""URL"":""https://www.yelp.com/user_details?userid=OSYyM7IZRZCD3DOEo3TVXA"",""Username"":""Jennifer E.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/1ROFPyNQ93TrTgYDo9Myow/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/1c-R7Fgovbd9fb8qg2p0QA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/ShgRnv5Srta7kNLL9mUC2A/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Xa_wdMMJtvmqz1ix9crQSw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/DeW7GZcX9EUHKQIUwrbKtg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",188,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""12/04/2010""",3,"So a bunch of us went to Cafe Izmir to celebrate my friend's 30th birthday. We were seated in the covered patio along with another big group that was there as a bachelorette party. It was quite cramped and very hard to get around with that many people. Even for the waiter because he accidentally spilled wine all over one of the ladies with the bachelorette party. Ooops!

About half of the party ordered off the tapas menu and the other half ordered family style. Family style was momma's choice and included hummus, pita bread, chicken salad, tabouli, saffron rice, meat dish and a veggie dish. The meat dish tonight had lamb rolls, chicken kabobs and beef kabobs. My favorites of the night was the hummus, pita bread and lamb roll.  The lamb roll contained slow roasted shredded leg of lamb with pico de gallo wrapped in a hot tortilla. I totally agree with everyone that the hummus and pita bread is the best in Dallas. I am still craving it now. I could have made my whole meal out of the hummus and pita bread. 

The waitstaff was as accommodating as could be with such a large group. Some of us did not get our meals but they did what they could to make us happy. They gave us an extra meat dish and a round of shots on the house. 

Although small and quaint, I loved the atmosphere of Cafe Izmir with the string of lights, live guitarist and uneven floor boards. What I didn't love was the bathrooms were small and cramped. There was not much wiggle room in the hallway for you to wait if both bathrooms were occupied. 

Even with all the chaos I'd come back again (but with a much smaller group).","{""Friends"":508,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/jOFQVxtugSQAqxUAjlNbnw/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":1983,""Reviews_made"":275,""URL"":""https://www.yelp.com/user_details?userid=9t-K8axdDdf-BP8eG9o_ag"",""Username"":""Kellie K.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/6jnnnOjQcopkv_do-1sR6Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/kwXG0tlk7SOddiqDXDxPXA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/CjAREFXlo0QGLOOrwpvERg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/GtMAWeSQ2yOneSP3e_3tIQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/4CZQwhlj5Y-vULklCgPJvw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",217,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""23/12/2017""",4,"We loved it!  Best place for vegetarian tapas!   Cute and cozy decor, xmas lights in the patio added extra charm.  We got a bottle of sangria and an appetizer sampler to start with.  Chipotle hummus is a must try...smoky and spicy.  I was not impressed with the couscous though, a lot of carrot with a little bit of couscous, lacking salt and flavoring.  As for the tapas, the falafel and the dip it came with was delicious, grilled asparagus had really great flavor, even the small tidbits of other grilled veggies were soooo flavorful.  Saffron rice was perfectly cooked and flavored.  I wish the chicken kabab came with some sort of sauce or dip.  All desserts sounded so good. We had a hard time picking one, but got the Izmir special to share upon our server's recommendation. OMG, we were in heaven. It is such a uniquely delcious combination of flavors and textures!  No doubt we will be going there quite often!","{""Friends"":32,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/t4nWXfKEgFYvBsTZ7Yg5LA/60s.jpg"",""Location"":""Irving, TX"",""Photos"":469,""Reviews_made"":357,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=pWiFFArbgNzgvmHMNKdVqQ"",""Username"":""Shubha S.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",263,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""15/03/2014""",5,"This place has not only the best service with really amazing and friendly people. But it also serves THE-BEST-FOOD. It is always my restaurant of choice either to just go out because it's a Friday (or a Tuesday) or because we are celebrating a birthday or an anniversary. I love it. LOVE IT.","{""Friends"":47,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/hZ5mMVq0mZRDvEiWRmtyFg/60s.jpg"",""Location"":""Lower Greenville, Dallas, TX"",""Photos"":1,""Reviews_made"":16,""URL"":""https://www.yelp.com/user_details?userid=NZwPtjSYMBuJIxwDa5OwdQ"",""Username"":""Lilly C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/4CzaFMjrMe0ixbXiL3RryA/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":2,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",327,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""10/05/2013""",3,"I want to give cafe Izmir 4 stars because the food truly was delicious. 

I had to drop a star because at the end of the meal, I asked for decaf, I was assured I was given decaf and yet here I am at 4:20am writing a Yelp review instead of being fast asleep.","{""Friends"":25,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/EOldUn85isW6fz6ih6v0-A/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":7,""Reviews_made"":114,""URL"":""https://www.yelp.com/user_details?userid=YRzNzZP3rG0v04kZbv2sWw"",""Username"":""Gayatri D.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hi Gayatri,\nThanks for having dinner at our place, we hope it was an enjoyable dining experience.\nI would like to apologize if we kept you up all night, with our coffee.\nI assure you that we make sure decaf is decaf,  and if we did mix up your coffee order, please except our apology, I will personally make and deliver your coffee to you myself on your next visit.\nHope to see you soon at the Cafe\nBeau Nazary"",""Date"":""17/05/2013"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/GhESDlmyvtLsCZCm1yAsEA/30s.jpg"",""Username"":""Beau N.""}]",337,"","0 check-in","Cafe Izmir"
